image,obj0_feat0,obj0_feat1,obj0_feat2,obj0_feat3,obj0_feat4,obj0_feat5,obj0_feat6,obj0_feat7,obj0_feat8,obj0_feat9,obj1_feat0,obj1_feat1,obj1_feat2,obj1_feat3,obj1_feat4,obj1_feat5,obj1_feat6,obj1_feat7,obj1_feat8,obj1_feat9,obj2_feat0,obj2_feat1,obj2_feat2,obj2_feat3,obj2_feat4,obj2_feat5,obj2_feat6,obj2_feat7,obj2_feat8,obj2_feat9,obj3_feat0,obj3_feat1,obj3_feat2,obj3_feat3,obj3_feat4,obj3_feat5,obj3_feat6,obj3_feat7,obj3_feat8,obj3_feat9,obj4_feat0,obj4_feat1,obj4_feat2,obj4_feat3,obj4_feat4,obj4_feat5,obj4_feat6,obj4_feat7,obj4_feat8,obj4_feat9,obj5_feat0,obj5_feat1,obj5_feat2,obj5_feat3,obj5_feat4,obj5_feat5,obj5_feat6,obj5_feat7,obj5_feat8,obj5_feat9,obj6_feat0,obj6_feat1,obj6_feat2,obj6_feat3,obj6_feat4,obj6_feat5,obj6_feat6,obj6_feat7,obj6_feat8,obj6_feat9,obj7_feat0,obj7_feat1,obj7_feat2,obj7_feat3,obj7_feat4,obj7_feat5,obj7_feat6,obj7_feat7,obj7_feat8,obj7_feat9,obj8_feat0,obj8_feat1,obj8_feat2,obj8_feat3,obj8_feat4,obj8_feat5,obj8_feat6,obj8_feat7,obj8_feat8,obj8_feat9,obj9_feat0,obj9_feat1,obj9_feat2,obj9_feat3,obj9_feat4,obj9_feat5,obj9_feat6,obj9_feat7,obj9_feat8,obj9_feat9,mask0,mask1,mask2,mask3,mask4,mask5,mask6,mask7,mask8,mask9
689776124_07f560a920.jpg,17.0,0.36399999260902405,0.15288220345973969,0.6200000047683716,0.8345864415168762,0.492000013589859,0.49373432993888855,0.17451629042625427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241347760_d44c8d3a01.jpg,0.0,0.015015015378594398,0.12399999797344208,0.8978978991508484,1.0,0.4564564526081085,0.5619999766349792,0.7734054327011108,0.0,0.0,0.0,0.7357357144355774,0.33799999952316284,0.8888888955116272,0.5799999833106995,0.8123123049736023,0.45899999141693115,0.03706306219100952,0.2584143877029419,1.0,0.0,0.036036036908626556,0.23600000143051147,0.24924924969673157,0.41999998688697815,0.14264264702796936,0.328000009059906,0.039231229573488235,0.31374672055244446,2.0,0.0,0.8558558821678162,0.3580000102519989,1.0,0.6399999856948853,0.9279279112815857,0.49900001287460327,0.040648650377988815,0.3202577233314514,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
397547349_1fd14b95af.jpg,0.0,0.33052632212638855,0.28200000524520874,0.593684196472168,0.8740000128746033,0.46210527420043945,0.578000009059906,0.15578947961330414,0.0,0.0,0.0,0.5978947281837463,0.2980000078678131,0.7157894968986511,0.6299999952316284,0.6568421125411987,0.46399998664855957,0.03914105147123337,0.21730393171310425,1.0,0.0,0.18736842274665833,0.30799999833106995,0.28631579875946045,0.7080000042915344,0.2368421107530594,0.5080000162124634,0.03957894816994667,0.2251577228307724,2.0,17.0,0.6042105555534363,0.6140000224113464,0.7263157963752747,0.8600000143051147,0.6652631759643555,0.7369999885559082,0.03003789484500885,0.25005999207496643,3.0,16.0,0.6042105555534363,0.6200000047683716,0.7242105007171631,0.8659999966621399,0.6642104983329773,0.7429999709129333,0.029519999399781227,0.2531580626964569,4.0,20.0,0.6042105555534363,0.6200000047683716,0.7242105007171631,0.8659999966621399,0.6642104983329773,0.7429999709129333,0.029519999399781227,0.2531580626964569,5.0,2.0,0.050526317209005356,0.33399999141693115,0.20210526883602142,0.6880000233650208,0.12631578743457794,0.5109999775886536,0.053658947348594666,0.3259601294994354,6.0,0.0,0.7557894587516785,0.28600001335144043,0.87578946352005,0.6179999709129333,0.8157894611358643,0.4519999921321869,0.03984000161290169,0.3588481545448303,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2171891283_dedd9cf416.jpg,17.0,0.3319999873638153,0.15868262946605682,0.6179999709129333,0.7994012236595154,0.4749999940395355,0.4790419042110443,0.18324550986289978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2346189044_546ed84aa9.jpg,0.0,0.2939999997615814,0.22641509771347046,0.6620000004768372,0.9929245114326477,0.4779999852180481,0.6096698045730591,0.2820754647254944,0.0,0.0,0.0,0.1459999978542328,0.28066039085388184,0.33799999952316284,0.7900943160057068,0.24199999868869781,0.5353773832321167,0.09781131893396378,0.24426420032978058,1.0,0.0,0.1120000034570694,0.3136792480945587,0.19599999487400055,0.5943396091461182,0.15399999916553497,0.45400944352149963,0.023575471714138985,0.3498571217060089,2.0,0.0,0.0,0.021226415410637856,0.15399999916553497,0.7806603908538818,0.07699999958276749,0.400943398475647,0.11695282906293869,0.438326358795166,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2445442929_8c81d42460.jpg,0.0,0.1379999965429306,0.2949061691761017,0.5460000038146973,0.9973190426826477,0.34200000762939453,0.6461126208305359,0.28658443689346313,0.0,0.0,0.0,0.6420000195503235,0.479892760515213,0.7020000219345093,0.6139410138130188,0.671999990940094,0.5469169020652771,0.00804289523512125,0.33819520473480225,1.0,66.0,0.45399999618530273,0.6514745354652405,1.0,0.9919571280479431,0.7269999980926514,0.8217158317565918,0.18590348958969116,0.4066767692565918,2.0,46.0,0.8019999861717224,0.6514745354652405,0.9020000100135803,0.8766756057739258,0.8519999980926514,0.7640750408172607,0.02252010814845562,0.517536461353302,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2752809449_632cd991b3.jpg,0.0,0.11676646769046783,0.12800000607967377,0.9491018056869507,0.9760000109672546,0.5329341292381287,0.5519999861717224,0.7058203816413879,0.0,0.0,30.0,0.2514970004558563,0.2939999997615814,0.742514967918396,0.7200000286102295,0.49700599908828735,0.5070000290870667,0.20917364954948425,0.050999999046325684,1.0,31.0,0.31137725710868835,0.4180000126361847,0.48203593492507935,0.6899999976158142,0.39670658111572266,0.5540000200271606,0.046419162303209305,0.09102197736501694,2.0,0.0,0.0,0.20999999344348907,0.44610777497291565,0.7239999771118164,0.22305388748645782,0.46700000762939453,0.229299396276474,0.22377221286296844,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1389323170_d1c81d6b51.jpg,0.0,0.40799999237060547,0.08167770504951477,0.6779999732971191,0.9381898641586304,0.5429999828338623,0.5099337697029114,0.23125827312469482,0.0,0.0,0.0,0.578000009059906,0.10375276207923889,0.7059999704360962,0.4128035306930542,0.6420000195503235,0.25827813148498535,0.03955850005149841,0.2485658824443817,1.0,0.0,0.23199999332427979,0.05960264801979065,0.41600000858306885,0.4900662302970886,0.3240000009536743,0.27483442425727844,0.07920529693365097,0.3054995834827423,2.0,61.0,0.7599999904632568,0.3024282455444336,0.9879999756813049,0.6821191906929016,0.8740000128746033,0.4922737181186676,0.08656953275203705,0.3313864767551422,3.0,0.0,0.515999972820282,0.0,0.6880000233650208,0.29139071702957153,0.6019999980926514,0.14569535851478577,0.05011920630931854,0.33523276448249817,4.0,0.0,0.26600000262260437,0.022075055167078972,0.414000004529953,0.32008829712867737,0.3400000035762787,0.17108167707920074,0.04410596191883087,0.36804619431495667,5.0,0.0,0.777999997138977,0.05960264801979065,0.9860000014305115,0.6423841118812561,0.8820000290870667,0.3509933650493622,0.12121853977441788,0.3683164417743683,6.0,0.0,0.22599999606609344,0.03090507723391056,0.3720000088214874,0.3245033025741577,0.29899999499320984,0.17770420014858246,0.042865343391895294,0.3874751627445221,7.0,61.0,0.057999998331069946,0.19426049292087555,0.2639999985694885,0.6688741445541382,0.16099999845027924,0.43156734108924866,0.09777042269706726,0.38854214549064636,8.0,0.0,0.17599999904632568,0.06181015446782112,0.30399999022483826,0.3355408310890198,0.23999999463558197,0.1986754983663559,0.03503752872347832,0.4139239192008972,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3682277595_55f8b16975.jpg,17.0,0.28600001335144043,0.08533333241939545,0.8640000224113464,0.5573333501815796,0.574999988079071,0.3213333189487457,0.272816002368927,0.0,0.0,18.0,0.28600001335144043,0.08533333241939545,0.8640000224113464,0.5573333501815796,0.574999988079071,0.3213333189487457,0.272816002368927,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251056963_c8b67f0107.jpg,17.0,0.11711711436510086,0.3100000023841858,0.5795795917510986,0.6159999966621399,0.34834834933280945,0.46299999952316284,0.14151351153850555,0.0,0.0,2.0,0.0,0.7739999890327454,0.14414414763450623,0.9940000176429749,0.07207207381725311,0.8840000033378601,0.03171171247959137,0.45945292711257935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
